Модель,Номер модели,Наименование,Тип вагона,Дополнительная характеристика,Особенность модели,Учётная специализация модели,Завод-изготовитель,Материал кузова,Тележка,Осность вагона,Ширина колеи,Наличие переходной площадки,Наличие стояночного тормоза,Конструкционная скорость,Тара вагона (минимальная),Тара вагона (максимальная),Грузоподъёмность,Объём,Площадь пола,Высота,Ширина,Длина,Габарит по ГОСТ 9238-2013,Длина по осям автосцепок,Размер дверного проёма,Год начала серийного производства,Нормативный срок службы,url,Номер проекта,Технические условия,Возможность установки буферов,Максимальная расчетная статическая нагрузка от колесной пары на рельсы,Максимальная расчетная погонная нагрузка,База вагона,Грузоподъёмность секции,База секции,Объём одной секции,Площадь пола секции вагона,Габарит по ГОСТ 9238-2013 при закрытой крыше,Габарит по ГОСТ 9238-2013 при открытой крыше,Высота от уровня головки рельса,Максимальная ширина,Высота автосцепки от уровня головки рельса,Количество верхних люков,Описание на сайте завода-изготовителя,Высота по боковой стене,Высота по осевому сечению,Диаметр печной разделки,Длина по раме,Высота пола от уровня головки рельса,Размер загрузочного люка в боковой стене,Удельная материалоёмкость,Диаметр загрузочного люка,Высота от настила пола до крыши,Год окончания серийного производства,Удельный объём,Минимальный радиус вписывания в кривую,Полный объём кузова с учётом подкрышного пространства,Геометрический объём кузова до верхней обвязки,Геометрический объём кузова до пересечения с крышей,Возможна перестанока на колею,Коэффициент тары вагона,Код СМГС 1,Угол наклона кузова при разгрузке,Количество разгрузочных цилиндров,Рабочее давление разгрузочных цилиндров,Ширина кузова внутри внизу,Длина кузова в нижней части,Высота бортов,Количество поддонов,Длина поддона,Ширина поддона,Высота поддона,Количество разгрузочных люков,Количество загрузочных люков,Размеры разгрузочного люка в свету,Размер загрузочных люков в свету,Угол наклона торцевых стенок бункеров,Длина кузова в верхней части,Объём кузова,Ширина максимальная по стойкам,Наличие торцевых дверей,Количество загрузочных люков в боковой стене,"Размер загрузочного люка в боковой стене в свету (длина, ширина)",Объём кузова до уровня люков,Объем кузова полный с учетом объема крыши,Угол наклона торцевых стенок,Количество бункеров,Угол наклона пола бункеров,Давление воздуха в разгрузочной магистрали,Наличие разгрузочных люков,Высота от уровня верха головок рельсов по верхним обвязкам кузова,Тара вагона,Группа вагонов,Удельная площадь,Количество продольных бортов,Количество торцовых бортов,Количество опрокидывающихся упоров,Высота продольных бортов,Высота торцевых бортов,Габарит тележки,Габарит кузова,Количество стационарных упоров,Ширина пола с открытыми бортами,Высота от уровня верха головок рельсов до уровня пола,Количество упоров для крепления контейнеров,Длина пола с открытыми бортами,Количество стоек,Длина перевозимого груза,Расчетный объем погрузочного пространтва,Длина перевозимых заготовок,"Размеры сечений заготовок, круглого","Размеры сечений заготовок, прямоугольного",Разгрузочный объем погрузочного пространства,Высота торцовых бортов,Код СМГС 2,Конструкционная скорость в порожнем состоянии,Конструкционная скорость в груженом состоянии,Размер разгрузочных люков в свету,Угол открывания средних крышек люков,Угол открывания крышек люков над тележками,Угол открывания крышек люков над тормозным цилиндром,Высота от уровня головки рельса до нижней обвязки,Размер зачистного люка,Система торможения,Высота от уровня верха головок рельсов до уровня верха рамы,Количество торцевых дверей,Ширина дверного проема при открытых дверях,Калибровка котла,Объем полезный,Объем бункера полный,Объем бункера полезный,Угол наклона боковой стенки бункера к горизонту при разгрузке,Длина бункера,Ширина бункера по верху,Высота бункера,Объем полный,Угол наклона торцевой стены,Угол наклона стены бункера,Объем котла полный,Объем котла полезный,Диаметр котла внутренний,Длина котла наружная,"Давление, создаваемое в котле при гидравлическом испытании",Количество наружных лестниц,Количество внутренних лестниц,Максимально допустимая температура загружаемого продукта,Способ налива,Способ слива,"Длина котла наружная, с парообогревательной рубашкой",Рабочее давление в котле,Рабочее давление в системе разогрева,Давление настройки предохранительного клапана,Условное рабочее давление в котле (по регулировке предохранительного клапана),Количество секций котла,Уклон котла к сливному прибору,Наличие парообогревательной рубашки,Наличие предохрантительно-впускного клапана,Внешнее избыточное давление по регулировке впускного клапана,Рабочее давление в котле при разгрузке,Наличие теплоизоляции,Наличие теневой защиты,Наличие системы разогрева,Объём полный котла каждой секции,Объем одной емкости,Наличие экрана днища,Наличие защитных дуг,Давление в котле при разгрузке,Наличие внутрениних лестниц,Источник тепла,Длина котла наружная с кожухом,Максимальная степень наполнения,Способ налива и слива,Потребляемая мощность при разогреве,Наличие предохранительного клапана,Время сохранения груза в жидком состоянии,Ширина рамы по концевым балкам,Ширина рамы по шкворневым балкам,Рабочее давление в котле (при температуре продукта 50 °С),Объём котла МЭГ,Производительность выгрузки,Толщина теплоизоляции,Допускаемая температура загружаемого продукта,Количество лазовых люков,Длина котла наружная без кожуха,Напряжение питания электронагревателя,Рабочая температура в котле,Наличие смотрового люка,Длина котла наружная с изоляцией,Наличие пароразогрева,Давление в системе разогрева при гидроиспытании,Максимальное давление в системе разогрева,Наличие наружных лестниц,Наличие электрооборудования для разогрева продукта,Наличие кожуха изоляции,Наличие предохранительной мембраны,Количество аэролотков,Диаметр лазового люка,Диаметр разгрузочного патрубка,Угол наклона откоса к горизонту,Давление в котле при загрузке,Количество стационарных опор,Количество опор,Наличие внутренних лестниц,Теплоноситель,Наличие изоляции,Наличие впускного клапана,Количество технологических люков,Скорость равномерного разогрева продукта по всей поверхности котла,Наличие теплообменника котла,Количество аэроднищ,Количество аэроплиток,Угол наклона бункеров к горизонту,Давление в котле при транспортировке,Источник питания,Количество смотровых люков,Угол наклона аэролотков к горизонту,Температура при наливе,Коэффициент теплопередачи кузова,Расчётный диапазон температуры в грузовом помещении,Расчётный срок перевозки скоропортящихся грузов в вагоне,Наличие дверей,Высота от УВГ до опор фитингов,Высота от УГР до верха опорных плит с упорами,Высота от УГР до опорной поверхности контейнера,Разгрузка вагона,Угол наклона бункеров,Привод механизма разгрузки,Масса колпака,Количество ложементов для рулонной стали,Длина кузова внутри,Длина по верхней обвязке,Высота от уровня верха головок рельсов до разгрузочных устройств,Ширина максимальная по крыше,Ширина кузова внутри вверху,Класс поглощающего аппарата по ГОСТ 32913,Высота от УГР до разгрузочных устройств,Угол наклона стены торцевой внутренней,Угол наклона конька поперечного,Максимальная ширина платформы с грузом в горизонтальном положении,Максимальная ширина платформы с грузом в горизонтальном положении от продольной оси пути,Угол плоскости повортной рамы относительно горизонта,Количество цилиндров поворота,Ширина перевозимых заготовок,Толщина перевозимых заготовок,Количество цилиндров опрокидывания,Механизм разгрузки,Тип механизма разгрузки,Количество запорно-пломбировочных устройств,Конструкционная скорость на путях промышленного транспорта в груженом состоянии,Высота стоек от уровня пола,Ширина наружная (по раме),Объём кузова для глинозема,Объём кузова для алюминия,Высота от УГР до верха поперечных стоек под лесоматериалы,Общая площадь загрузочных люков,Общая площадь разгрузочных люков,Наличие вибраторов на разгрузочных люках,Блокировка открытия загрузочных люков с переходной площадки,Наличие бортов,Длина по лобовым листам,Угол наклона днищ бункеров,Максимальное давление в пневмомагистрали,Выгрузка вагона,Перевозимые легковые автомобили длиной до 3100 мм,Перевозимые легковые автомобили длиной до 3550 мм,Перевозимые легковые автомобили длиной до 4150 м,Перевозимые легковые автомобили длиной до 5000 мм,Перевозимые легковые автомобили длиной до 6200 мм,Размеры погрузочной площадки,Размеры загрузочного люка в свету,Количество торцевых стен,Вид разгрузки,Наличие переходной площадки с ручным тормозом,Наличие вентиляционных окон на боковых стенах,Ширина колпака по боковым стенкам,Высота колпака максимальная,Высота колпака без захватов,Высота опор над уровнем пола,Высота стационарных опор над уровнем пола,Высота передвижных опор над уровнем пола,Количество передвижных опор,Количество перевозимых рулонов,Диаметр перевозимых рулонов,Ширина перевозимых рулонов,Температура загружаемого груза,Наличие торцевых стен,Количество наружных крышек люков,Количество внутренних крышек люков,Высота дозирования выше головок рельс,Высота дозирования ниже головок рельс,"Расстояние от низа дозатора до головок рельс, не менее",Размер проёма наружного разгрузочного люка в свету,Размер проёма внутреннего разгрузочного люка в свету,Количество цилиндров разгрузочно-дозирующего механизма,Длина погрузочной площадки,Высота от УГЦ до грузовой площадки,Высота от УГЦ до переездной площадки,Количество переездных площадок,"Верхние размеры кузова вверху,длина","Верхние размеры кузова вверху, ширина",Диаметр опорных штырей,Наличие крыши,Длина колпака максимальная,Наличие дверного проема,Ширина внутренняя (по стойкам),Количество емкостей,Рабочее давление в емкости при разгрузке,Наружный диаметр емкости,Внутренние размеры кузова,Количество ярусов,Количество перевозимых автобусов,Высота кузова внутри,Максимальное давление воздуха в рабочей сети,Число рабочих цилиндров разгрузочно-дозирующих механизмов,Размер наружного разгрузочного люка в свету,Размер внутреннего разгрузочного люка в свету,Количество передвижных секций,Материал емкостей,Наличие отделения для проводника,Вместимость баков для воды,Энергоемкость вагона,Угол наклона крышек разгрузочных люков к горизонту,Внутренний диаметр емкости,Диаметр разгрузочного люка в свету,Размер дверного проёма в свету,Габарит с установленными бегунками,Габарит со снятыми бегунками,Высота подъёма кузова над нижней рамой при разгрузке на эстакаде,Необходимое давление воздуха в разгрузочной магистрали,Угол наклона секций к горизонту,Внутренние размеры кузова по низу,Внутренние размеры кузова по верху в транспортном положении,Внутренние размеры кузова по верху в рабочем положении,Конструкционная скорость на путях общего пользования в порожнем состоянии,Конструкционная скорость на путях промышленного транспорта в порожнем состоянии,Скорость при разгрузке
11-274-01,31.0,Крытый вагон,Крытый 4-осный с объемом кузова 120 куб.м и более с уширенными дверными проемами без тормозной площадки,Характеристики не содержит,"С ушир. двер. проемами, снятыми брон. дверями, снятыми доп.секц.крыши",крытый универсальный,Акционерное общество Алтайского вагоностроения (клеймо 22),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,Есть,120 км/ч,29.0 т,30.0 т,64.0 т,120.0 м3,,,,,1-ВМ,14730 мм,3890x2730 мм,1989.0,32 года,https://vagon.by/model/11-274-01,,,Нет,230.0 кН,56.6 кН/м,10000 мм,,,,,,,4640 мм,2730 мм,1040..1080 мм,,,,,,13510 мм,1290 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-274,728.0,Крытый вагон,Крытый 4-осный с объемом кузова 120 куб.м и более с уширенными дверными проемами без тормозной площадки,Характеристики не содержит,С уширенными дверными проемами и бронированными дверями,крытый универсальный,Акционерное общество Алтайского вагоностроения (клеймо 22),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,120 км/ч,34.0 т,35.1 т,50.0 т,120.0 м3,,2800 мм,2730 мм,13803 мм,1-ВМ,14730 мм,3890x2264 мм,1989.0,32 года,https://vagon.by/model/11-274,,,,212.8 кН,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Р-9494,650.0,Крытый вагон,Крытый 4-осный с объемом кузова 120 куб.м и более с уширенными дверными проемами без тормозной площадки,Характеристики не содержит,С уширенными дверными проемами,крытый универсальный,Акционерное общество Алтайского вагоностроения (клеймо 22),"10ХНДП, 10ХСНД-3",18-100,4.0,1520 мм,Нет,,,24.0 т,25.1 т,60.0 т,122.0 м3,,,,,1-ВМ,14730 мм,,1988.0,32 года,https://vagon.by/model/Р-9494,,,,215.0 кН,,,,,,,,,,,,,,,,,,,,,,,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Р-9494-01,651.0,Крытый вагон,Крытый 4-осный с объемом кузова 120 куб.м и более без тормозной площадки,Характеристики не содержит,С уширенными дверными проемами,крытый универсальный,Акционерное общество Алтайского вагоностроения (клеймо 22),"10ХНДП, 10ХСНД-3",18-100,4.0,1520 мм,Нет,,,23.1 т,25.1 т,68.0 т,122.0 м3,,,,,1-ВМ,14730 мм,,1988.0,32 года,https://vagon.by/model/Р-9494-01,,,,235.0 кН,,,,,,,,,,,,,,,,,,,,,,,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-269,,Крытый вагон колеи 1435 мм,,,,,Акционерное общество Алтайского вагоностроения (клеймо 22),,Чжуань,4.0,1435 мм,Нет,,100 км/ч,,,59.0 т,132.0 м3,,,,,,16688 мм,3980x2600 мм,1987.0,,https://vagon.by/model/11-269,,,,209.6 кН,,12240 мм,,,,,,,4546 мм,3274 мм,870..890 мм,,,,,,15750 мм,1150 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-264,26.0,Крытый вагон с уширенными дверными проёмами,Крытый 4-осный с объемом кузова 120 куб.м и более с уширенными дверными проемами и тормозной площадкой,Характеристики не содержит,С уширенными дверными проемами,крытый универсальный,Акционерное общество Алтайского вагоностроения (клеймо 22),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Есть,Есть,120 км/ч,24.0 т,25.0 т,68.0 т,114.0 м3,,2791 мм,2764 мм,13082 мм,1-ВМ,14730 мм,3794x2343 мм,1986.0,32 года,https://vagon.by/model/11-264,264.00.000.00,ТУ 24.05.802-86,Есть,232.5 кН,61.9 кН/м,10000 мм,,,,,,,4645 мм,3249 мм,1040..1080 мм,,,,,,13510 мм,1285 мм,614x365 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 м3,114 м3,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-3100,609.0,Саморазгружающийся полувагон,,,,сыпучие грузы,"Общество с ограниченной ответственностью ""Великолукский локомотиворемонтный завод"" (клеймо 55)",,18-100,4.0,1520 мм,Нет,Есть,120 км/ч,24.0 т,25.0 т,75.0 т,80.0 м3,,,,,1-Т,12220 мм,,1986.0,25 лет,https://vagon.by/model/55-3100,3100,ТУ 32-ЦТВР-07-90,Есть,245.0 кН,80.2 кН/м,8000 мм,,,,,,,4000 мм,3250 мм,1040..1080 мм,,,,,,11000 мм,,,,,,,,,,,,,,L4DN,,1 шт,,,,,,,,,4 шт,,4800х500 мм,,,,,,,,,,,45 °,4.0,45 °,"0,8 МПа",,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-217,771.0,Крытый вагон с уширенными дверными проёмами,Крытый 4-осный с объемом кузова 120 куб.м и более с уширенными дверными проемами без тормозной площадки,Характеристики не содержит,С уширенными дверными проемами,крытый универсальный,"Румыния (Каракал, Арад, Северин) (клеймо 6714)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,120 км/ч,23.0 т,24.1 т,68.0 т,120.0 м3,,2791 мм,2764 мм,13844 мм,1-ВМ,14730 мм,3802x2343 мм,1985.0,32 года,https://vagon.by/model/11-217,,,,231.8 кН,,10000 мм,,,,,,,4688 мм,3249 мм,1040..1080 мм,,,,,,13870 мм,1286 мм,614x365 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-066-04,5.0,Крытый вагон,Крытый 4-осный с объемом кузова 120 куб.м и более без тормозной площадки,Характеристики не содержит,Крытый с разгрузочными люками в боковой стене и крыше,крытый универсальный,"Польша (Зеленая Гура, Засталь, Консталь) (клеймо 6712)",Дерево,18-100,4.0,1520 мм,Нет,Есть,120 км/ч,21.0 т,22.0 т,68.0 т,120.0 м3,,2791 мм,2760 мм,13800 мм,1-ВМ,14730 мм,2000x2301 мм,1985.0,32 года,https://vagon.by/model/11-066-04,66.00.000-04,ТУ 24-5-278-75,Нет,227.5 кН,61.6 кН/м,10000 мм,,,,,,,4700 мм,3279 мм,1040..1080 мм,,,,,,13870 мм,1283 мм,690x370 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-066-04,6.0,Крытый вагон,Крытый 4-осный с объемом кузова 120 куб.м и более без тормозной площадки,Характеристики не содержит,Крытый с разгрузочными люками в боковой стене и крыше,крытый универсальный,Акционерное общество Алтайского вагоностроения (клеймо 22),Дерево,18-100,4.0,1520 мм,Нет,Есть,120 км/ч,21.0 т,22.0 т,68.0 т,120.0 м3,,2791 мм,2760 мм,13800 мм,1-ВМ,14730 мм,2000x2301 мм,1985.0,32 года,https://vagon.by/model/11-066-04/6,66.00.000-04,ТУ 24-5-278-75,Нет,227.5 кН,61.6 кН/м,10000 мм,,,,,,,4700 мм,3279 мм,1040..1080 мм,,,,,,13870 мм,1283 мм,690x370 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-066-05,11.0,Крытый вагон с металлической торцевой стеной,Крытый 4-осный с объемом кузова 120 куб.м и более без тормозной площадки,Характеристики не содержит,С металлической торцевой стенкой,крытый универсальный,Акционерное общество Алтайского вагоностроения (клеймо 22),Металл и дерево,18-100,4.0,1520 мм,Нет,,120 км/ч,21.0 т,22.0 т,68.0 т,120.0 м3,,2791 мм,2760 мм,13844 мм,1-ВМ,14730 мм,2000x2343 мм,1985.0,32 года,https://vagon.by/model/11-066-05,,,,225.0 кН,,10000 мм,,,,,,,4688 мм,3279 мм,1040..1080 мм,,,,,,13870 мм,1283 мм,690x370 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-270,29.0,Крытый вагон,Крытый 4-осный с объемом кузова 120 куб.м и более с уширенными дверными проемами без тормозной площадки,Характеристики не содержит,С уширенными дверными проемами,крытый универсальный,Акционерное общество Алтайского вагоностроения (клеймо 22),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,120 км/ч,23.1 т,25.0 т,68.8 т,122.0 м3,,2800 мм,2764 мм,13844 мм,1-ВМ,14730 мм,3802x2334 мм,1985.0,32 года,https://vagon.by/model/11-270,,,,235.0 кН,,10000 мм,,,,,,,4688 мм,,1040..1080 мм,,,,,,13870 мм,1286 мм,614x365 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-К001,50.0,Крытый вагон,Крытый 4-осный с объемом кузова 120 куб.м и более без тормозной площадки,Характеристики не содержит,Крытый с разгрузочными люками в боковой стене и крыше,крытый универсальный,"Польша (Зеленая Гура, Засталь, Консталь) (клеймо 6712)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,Есть,120 км/ч,22.0 т,22.1 т,68.0 т,120.0 м3,,2791 мм,2760 мм,13844 мм,1-ВМ,14730 мм,2000x2266 мм,1985.0,32 года,https://vagon.by/model/11-К001,903Ка 0101-4-0,ТУ 24-5-278,Нет,222.7 кН,59.8 кН/м,10000 мм,,,,,,,4650 мм,3228 мм,1040..1080 мм,,,,,,13870 мм,1280 мм,690x370 мм,,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-066-08,1150.0,Крытый вагон,Крытый 4-осный с объемом кузова 120 куб.м и более без тормозной площадки,Характеристики не содержит,С заменой деревянной обшивы кузова на металл,крытый универсальный,Акционерное общество Алтайского вагоностроения (клеймо 22),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,120 км/ч,22.1 т,25.0 т,66.0 т,120.0 м3,,2791 мм,2760 мм,13800 мм,1-ВМ,14730 мм,2000x2301 мм,1985.0,32 года,https://vagon.by/model/11-066-08,,,,227.5 кН,,10000 мм,,,,,,,4700 мм,3279 мм,,,,,,,13870 мм,1283 мм,690x370 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-066-08,1151.0,Крытый вагон,Крытый 4-осный с объемом кузова 120 куб.м и более без тормозной площадки,Характеристики не содержит,С заменой деревянной обшивы кузова на металл,крытый универсальный,"Польша (Зеленая Гура, Засталь, Консталь) (клеймо 6712)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,120 км/ч,23.1 т,25.0 т,66.0 т,120.0 м3,,2791 мм,2760 мм,13800 мм,1-ВМ,14730 мм,2000x2301 мм,1985.0,32 года,https://vagon.by/model/11-066-08/1151,,,,227.5 кН,,10000 мм,,,,,,,4700 мм,3279 мм,,,,,,,13870 мм,13870 мм,690x370 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крытые вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
